"name","code","city_name","city_code","province_name","province_code"
"淅川县","411326","南阳市","4113","河南省","41"
"社旗县","411327","南阳市","4113","河南省","41"
"唐河县","411328","南阳市","4113","河南省","41"
"新野县","411329","南阳市","4113","河南省","41"
"桐柏县","411330","南阳市","4113","河南省","41"
"南阳高新技术产业开发区","411371","南阳市","4113","河南省","41"
"南阳市城乡一体化示范区","411372","南阳市","4113","河南省","41"
"邓州市","411381","南阳市","4113","河南省","41"
"梁园区","411402","商丘市","4114","河南省","41"
"睢阳区","411403","商丘市","4114","河南省","41"
"民权县","411421","商丘市","4114","河南省","41"
"睢县","411422","商丘市","4114","河南省","41"
"宁陵县","411423","商丘市","4114","河南省","41"
"柘城县","411424","商丘市","4114","河南省","41"
"虞城县","411425","商丘市","4114","河南省","41"
"夏邑县","411426","商丘市","4114","河南省","41"
"豫东综合物流产业聚集区","411471","商丘市","4114","河南省","41"
"河南商丘经济开发区","411472","商丘市","4114","河南省","41"
"永城市","411481","商丘市","4114","河南省","41"
"浉河区","411502","信阳市","4115","河南省","41"
"平桥区","411503","信阳市","4115","河南省","41"
"罗山县","411521","信阳市","4115","河南省","41"
"光山县","411522","信阳市","4115","河南省","41"
"新县","411523","信阳市","4115","河南省","41"
"商城县","411524","信阳市","4115","河南省","41"
"固始县","411525","信阳市","4115","河南省","41"
"潢川县","411526","信阳市","4115","河南省","41"
"淮滨县","411527","信阳市","4115","河南省","41"
"息县","411528","信阳市","4115","河南省","41"
"信阳高新技术产业开发区","411571","信阳市","4115","河南省","41"
"川汇区","411602","周口市","4116","河南省","41"
"淮阳区","411603","周口市","4116","河南省","41"
"扶沟县","411621","周口市","4116","河南省","41"
"西华县","411622","周口市","4116","河南省","41"
"商水县","411623","周口市","4116","河南省","41"
"沈丘县","411624","周口市","4116","河南省","41"
"郸城县","411625","周口市","4116","河南省","41"
"太康县","411627","周口市","4116","河南省","41"
"鹿邑县","411628","周口市","4116","河南省","41"
"周口临港开发区","411671","周口市","4116","河南省","41"
"项城市","411681","周口市","4116","河南省","41"
"驿城区","411702","驻马店市","4117","河南省","41"
"西平县","411721","驻马店市","4117","河南省","41"
"上蔡县","411722","驻马店市","4117","河南省","41"
"平舆县","411723","驻马店市","4117","河南省","41"
"正阳县","411724","驻马店市","4117","河南省","41"
"确山县","411725","驻马店市","4117","河南省","41"
"泌阳县","411726","驻马店市","4117","河南省","41"
"汝南县","411727","驻马店市","4117","河南省","41"
"遂平县","411728","驻马店市","4117","河南省","41"
"新蔡县","411729","驻马店市","4117","河南省","41"
"河南驻马店经济开发区","411771","驻马店市","4117","河南省","41"
"济源市","419001","省直辖县级行政区划","4190","河南省","41"
"江岸区","420102","武汉市","4201","湖北省","42"
"江汉区","420103","武汉市","4201","湖北省","42"
"硚口区","420104","武汉市","4201","湖北省","42"
"汉阳区","420105","武汉市","4201","湖北省","42"
"武昌区","420106","武汉市","4201","湖北省","42"
"青山区","420107","武汉市","4201","湖北省","42"
"洪山区","420111","武汉市","4201","湖北省","42"
"东西湖区","420112","武汉市","4201","湖北省","42"
"汉南区","420113","武汉市","4201","湖北省","42"
"蔡甸区","420114","武汉市","4201","湖北省","42"
"江夏区","420115","武汉市","4201","湖北省","42"
"黄陂区","420116","武汉市","4201","湖北省","42"
"新洲区","420117","武汉市","4201","湖北省","42"
"黄石港区","420202","黄石市","4202","湖北省","42"
"西塞山区","420203","黄石市","4202","湖北省","42"
"下陆区","420204","黄石市","4202","湖北省","42"
"铁山区","420205","黄石市","4202","湖北省","42"
"阳新县","420222","黄石市","4202","湖北省","42"
"大冶市","420281","黄石市","4202","湖北省","42"
"茅箭区","420302","十堰市","4203","湖北省","42"
"张湾区","420303","十堰市","4203","湖北省","42"
"郧阳区","420304","十堰市","4203","湖北省","42"
"郧西县","420322","十堰市","4203","湖北省","42"
"竹山县","420323","十堰市","4203","湖北省","42"
"竹溪县","420324","十堰市","4203","湖北省","42"
"房县","420325","十堰市","4203","湖北省","42"
"丹江口市","420381","十堰市","4203","湖北省","42"
"西陵区","420502","宜昌市","4205","湖北省","42"
"伍家岗区","420503","宜昌市","4205","湖北省","42"
"点军区","420504","宜昌市","4205","湖北省","42"
"猇亭区","420505","宜昌市","4205","湖北省","42"
"夷陵区","420506","宜昌市","4205","湖北省","42"
"远安县","420525","宜昌市","4205","湖北省","42"
"兴山县","420526","宜昌市","4205","湖北省","42"
"秭归县","420527","宜昌市","4205","湖北省","42"
"长阳土家族自治县","420528","宜昌市","4205","湖北省","42"
"五峰土家族自治县","420529","宜昌市","4205","湖北省","42"
"宜都市","420581","宜昌市","4205","湖北省","42"
"当阳市","420582","宜昌市","4205","湖北省","42"
"枝江市","420583","宜昌市","4205","湖北省","42"
"襄城区","420602","襄阳市","4206","湖北省","42"
"樊城区","420606","襄阳市","4206","湖北省","42"
"襄州区","420607","襄阳市","4206","湖北省","42"
"南漳县","420624","襄阳市","4206","湖北省","42"
"谷城县","420625","襄阳市","4206","湖北省","42"
"保康县","420626","襄阳市","4206","湖北省","42"
"老河口市","420682","襄阳市","4206","湖北省","42"
"枣阳市","420683","襄阳市","4206","湖北省","42"
"宜城市","420684","襄阳市","4206","湖北省","42"
"梁子湖区","420702","鄂州市","4207","湖北省","42"
"华容区","420703","鄂州市","4207","湖北省","42"
"鄂城区","420704","鄂州市","4207","湖北省","42"
"东宝区","420802","荆门市","4208","湖北省","42"
"掇刀区","420804","荆门市","4208","湖北省","42"
"沙洋县","420822","荆门市","4208","湖北省","42"
"钟祥市","420881","荆门市","4208","湖北省","42"
"京山市","420882","荆门市","4208","湖北省","42"
"孝南区","420902","孝感市","4209","湖北省","42"
"孝昌县","420921","孝感市","4209","湖北省","42"
"大悟县","420922","孝感市","4209","湖北省","42"
"云梦县","420923","孝感市","4209","湖北省","42"
"应城市","420981","孝感市","4209","湖北省","42"
"安陆市","420982","孝感市","4209","湖北省","42"
"汉川市","420984","孝感市","4209","湖北省","42"
"沙市区","421002","荆州市","4210","湖北省","42"
"荆州区","421003","荆州市","4210","湖北省","42"
"公安县","421022","荆州市","4210","湖北省","42"
"江陵县","421024","荆州市","4210","湖北省","42"
"荆州经济技术开发区","421071","荆州市","4210","湖北省","42"
"石首市","421081","荆州市","4210","湖北省","42"
"洪湖市","421083","荆州市","4210","湖北省","42"
"松滋市","421087","荆州市","4210","湖北省","42"
"监利市","421088","荆州市","4210","湖北省","42"
"黄州区","421102","黄冈市","4211","湖北省","42"
"团风县","421121","黄冈市","4211","湖北省","42"
"红安县","421122","黄冈市","4211","湖北省","42"
"罗田县","421123","黄冈市","4211","湖北省","42"
"英山县","421124","黄冈市","4211","湖北省","42"
"浠水县","421125","黄冈市","4211","湖北省","42"
"蕲春县","421126","黄冈市","4211","湖北省","42"
"黄梅县","421127","黄冈市","4211","湖北省","42"
"龙感湖管理区","421171","黄冈市","4211","湖北省","42"
"麻城市","421181","黄冈市","4211","湖北省","42"
"武穴市","421182","黄冈市","4211","湖北省","42"
"咸安区","421202","咸宁市","4212","湖北省","42"
"嘉鱼县","421221","咸宁市","4212","湖北省","42"
"通城县","421222","咸宁市","4212","湖北省","42"
"崇阳县","421223","咸宁市","4212","湖北省","42"
"通山县","421224","咸宁市","4212","湖北省","42"
"赤壁市","421281","咸宁市","4212","湖北省","42"
"曾都区","421303","随州市","4213","湖北省","42"
"随县","421321","随州市","4213","湖北省","42"
"广水市","421381","随州市","4213","湖北省","42"
"恩施市","422801","恩施土家族苗族自治州","4228","湖北省","42"
"利川市","422802","恩施土家族苗族自治州","4228","湖北省","42"
"建始县","422822","恩施土家族苗族自治州","4228","湖北省","42"
"巴东县","422823","恩施土家族苗族自治州","4228","湖北省","42"
"宣恩县","422825","恩施土家族苗族自治州","4228","湖北省","42"
"咸丰县","422826","恩施土家族苗族自治州","4228","湖北省","42"
"来凤县","422827","恩施土家族苗族自治州","4228","湖北省","42"
"鹤峰县","422828","恩施土家族苗族自治州","4228","湖北省","42"
"仙桃市","429004","省直辖县级行政区划","4290","湖北省","42"
"潜江市","429005","省直辖县级行政区划","4290","湖北省","42"
"天门市","429006","省直辖县级行政区划","4290","湖北省","42"
"神农架林区","429021","省直辖县级行政区划","4290","湖北省","42"
"芙蓉区","430102","长沙市","4301","湖南省","43"
"天心区","430103","长沙市","4301","湖南省","43"
"岳麓区","430104","长沙市","4301","湖南省","43"
"开福区","430105","长沙市","4301","湖南省","43"
"雨花区","430111","长沙市","4301","湖南省","43"
"望城区","430112","长沙市","4301","湖南省","43"
"长沙县","430121","长沙市","4301","湖南省","43"
"浏阳市","430181","长沙市","4301","湖南省","43"
"宁乡市","430182","长沙市","4301","湖南省","43"
"荷塘区","430202","株洲市","4302","湖南省","43"
"芦淞区","430203","株洲市","4302","湖南省","43"
"石峰区","430204","株洲市","4302","湖南省","43"
"天元区","430211","株洲市","4302","湖南省","43"
"渌口区","430212","株洲市","4302","湖南省","43"
"攸县","430223","株洲市","4302","湖南省","43"
"茶陵县","430224","株洲市","4302","湖南省","43"
"炎陵县","430225","株洲市","4302","湖南省","43"
"醴陵市","430281","株洲市","4302","湖南省","43"
"雨湖区","430302","湘潭市","4303","湖南省","43"
"岳塘区","430304","湘潭市","4303","湖南省","43"
"湘潭县","430321","湘潭市","4303","湖南省","43"
"湖南湘潭高新技术产业园区","430371","湘潭市","4303","湖南省","43"
"湘潭昭山示范区","430372","湘潭市","4303","湖南省","43"
"湘潭九华示范区","430373","湘潭市","4303","湖南省","43"
"湘乡市","430381","湘潭市","4303","湖南省","43"
"韶山市","430382","湘潭市","4303","湖南省","43"
"珠晖区","430405","衡阳市","4304","湖南省","43"
"雁峰区","430406","衡阳市","4304","湖南省","43"
"石鼓区","430407","衡阳市","4304","湖南省","43"
"蒸湘区","430408","衡阳市","4304","湖南省","43"
"南岳区","430412","衡阳市","4304","湖南省","43"
"衡阳县","430421","衡阳市","4304","湖南省","43"
"衡南县","430422","衡阳市","4304","湖南省","43"
"衡山县","430423","衡阳市","4304","湖南省","43"
"衡东县","430424","衡阳市","4304","湖南省","43"
"祁东县","430426","衡阳市","4304","湖南省","43"
"湖南衡阳松木经济开发区","430473","衡阳市","4304","湖南省","43"
"湖南衡阳高新技术产业园区","430476","衡阳市","4304","湖南省","43"
"耒阳市","430481","衡阳市","4304","湖南省","43"
"常宁市","430482","衡阳市","4304","湖南省","43"
"双清区","430502","邵阳市","4305","湖南省","43"
"大祥区","430503","邵阳市","4305","湖南省","43"
"北塔区","430511","邵阳市","4305","湖南省","43"
"新邵县","430522","邵阳市","4305","湖南省","43"
"邵阳县","430523","邵阳市","4305","湖南省","43"
"隆回县","430524","邵阳市","4305","湖南省","43"
"洞口县","430525","邵阳市","4305","湖南省","43"
"绥宁县","430527","邵阳市","4305","湖南省","43"
"新宁县","430528","邵阳市","4305","湖南省","43"
"城步苗族自治县","430529","邵阳市","4305","湖南省","43"
"武冈市","430581","邵阳市","4305","湖南省","43"
"邵东市","430582","邵阳市","4305","湖南省","43"
"岳阳楼区","430602","岳阳市","4306","湖南省","43"
"云溪区","430603","岳阳市","4306","湖南省","43"
"君山区","430611","岳阳市","4306","湖南省","43"
"岳阳县","430621","岳阳市","4306","湖南省","43"
"华容县","430623","岳阳市","4306","湖南省","43"
"湘阴县","430624","岳阳市","4306","湖南省","43"
"平江县","430626","岳阳市","4306","湖南省","43"
"岳阳市屈原管理区","430671","岳阳市","4306","湖南省","43"
"汨罗市","430681","岳阳市","4306","湖南省","43"
"临湘市","430682","岳阳市","4306","湖南省","43"
"武陵区","430702","常德市","4307","湖南省","43"
"鼎城区","430703","常德市","4307","湖南省","43"
"安乡县","430721","常德市","4307","湖南省","43"
"汉寿县","430722","常德市","4307","湖南省","43"
"澧县","430723","常德市","4307","湖南省","43"
"临澧县","430724","常德市","4307","湖南省","43"
"桃源县","430725","常德市","4307","湖南省","43"
"石门县","430726","常德市","4307","湖南省","43"
"常德市西洞庭管理区","430771","常德市","4307","湖南省","43"
"津市市","430781","常德市","4307","湖南省","43"
"永定区","430802","张家界市","4308","湖南省","43"
"武陵源区","430811","张家界市","4308","湖南省","43"
"慈利县","430821","张家界市","4308","湖南省","43"
"桑植县","430822","张家界市","4308","湖南省","43"
"资阳区","430902","益阳市","4309","湖南省","43"
"赫山区","430903","益阳市","4309","湖南省","43"
"南县","430921","益阳市","4309","湖南省","43"
"桃江县","430922","益阳市","4309","湖南省","43"
"安化县","430923","益阳市","4309","湖南省","43"
"益阳市大通湖管理区","430971","益阳市","4309","湖南省","43"
"湖南益阳高新技术产业园区","430972","益阳市","4309","湖南省","43"
"沅江市","430981","益阳市","4309","湖南省","43"
"北湖区","431002","郴州市","4310","湖南省","43"
"苏仙区","431003","郴州市","4310","湖南省","43"
"桂阳县","431021","郴州市","4310","湖南省","43"
"宜章县","431022","郴州市","4310","湖南省","43"
"永兴县","431023","郴州市","4310","湖南省","43"
"嘉禾县","431024","郴州市","4310","湖南省","43"
"临武县","431025","郴州市","4310","湖南省","43"
"汝城县","431026","郴州市","4310","湖南省","43"
"桂东县","431027","郴州市","4310","湖南省","43"
"安仁县","431028","郴州市","4310","湖南省","43"
"资兴市","431081","郴州市","4310","湖南省","43"
"零陵区","431102","永州市","4311","湖南省","43"
"冷水滩区","431103","永州市","4311","湖南省","43"
"东安县","431122","永州市","4311","湖南省","43"
"双牌县","431123","永州市","4311","湖南省","43"
"道县","431124","永州市","4311","湖南省","43"
"江永县","431125","永州市","4311","湖南省","43"
"宁远县","431126","永州市","4311","湖南省","43"
"蓝山县","431127","永州市","4311","湖南省","43"
"新田县","431128","永州市","4311","湖南省","43"
"江华瑶族自治县","431129","永州市","4311","湖南省","43"
"永州经济技术开发区","431171","永州市","4311","湖南省","43"
"永州市回龙圩管理区","431173","永州市","4311","湖南省","43"
"祁阳市","431181","永州市","4311","湖南省","43"
"鹤城区","431202","怀化市","4312","湖南省","43"
"中方县","431221","怀化市","4312","湖南省","43"
"沅陵县","431222","怀化市","4312","湖南省","43"
"辰溪县","431223","怀化市","4312","湖南省","43"
"溆浦县","431224","怀化市","4312","湖南省","43"
"会同县","431225","怀化市","4312","湖南省","43"
"麻阳苗族自治县","431226","怀化市","4312","湖南省","43"
"新晃侗族自治县","431227","怀化市","4312","湖南省","43"
"芷江侗族自治县","431228","怀化市","4312","湖南省","43"
"靖州苗族侗族自治县","431229","怀化市","4312","湖南省","43"
"通道侗族自治县","431230","怀化市","4312","湖南省","43"
"怀化市洪江管理区","431271","怀化市","4312","湖南省","43"
"洪江市","431281","怀化市","4312","湖南省","43"
"娄星区","431302","娄底市","4313","湖南省","43"
"双峰县","431321","娄底市","4313","湖南省","43"
"新化县","431322","娄底市","4313","湖南省","43"
"冷水江市","431381","娄底市","4313","湖南省","43"
"涟源市","431382","娄底市","4313","湖南省","43"
"吉首市","433101","湘西土家族苗族自治州","4331","湖南省","43"
"泸溪县","433122","湘西土家族苗族自治州","4331","湖南省","43"
"凤凰县","433123","湘西土家族苗族自治州","4331","湖南省","43"
"花垣县","433124","湘西土家族苗族自治州","4331","湖南省","43"
"保靖县","433125","湘西土家族苗族自治州","4331","湖南省","43"
"古丈县","433126","湘西土家族苗族自治州","4331","湖南省","43"
"永顺县","433127","湘西土家族苗族自治州","4331","湖南省","43"
"龙山县","433130","湘西土家族苗族自治州","4331","湖南省","43"
"荔湾区","440103","广州市","4401","广东省","44"
"越秀区","440104","广州市","4401","广东省","44"
"海珠区","440105","广州市","4401","广东省","44"
"天河区","440106","广州市","4401","广东省","44"
"白云区","440111","广州市","4401","广东省","44"
"黄埔区","440112","广州市","4401","广东省","44"
"番禺区","440113","广州市","4401","广东省","44"
"花都区","440114","广州市","4401","广东省","44"
"南沙区","440115","广州市","4401","广东省","44"
"从化区","440117","广州市","4401","广东省","44"
"增城区","440118","广州市","4401","广东省","44"
"武江区","440203","韶关市","4402","广东省","44"
"浈江区","440204","韶关市","4402","广东省","44"
"曲江区","440205","韶关市","4402","广东省","44"
"始兴县","440222","韶关市","4402","广东省","44"
"仁化县","440224","韶关市","4402","广东省","44"
"翁源县","440229","韶关市","4402","广东省","44"
"乳源瑶族自治县","440232","韶关市","4402","广东省","44"
"新丰县","440233","韶关市","4402","广东省","44"
"乐昌市","440281","韶关市","4402","广东省","44"
"南雄市","440282","韶关市","4402","广东省","44"
"罗湖区","440303","深圳市","4403","广东省","44"
"福田区","440304","深圳市","4403","广东省","44"
"南山区","440305","深圳市","4403","广东省","44"
"宝安区","440306","深圳市","4403","广东省","44"
"龙岗区","440307","深圳市","4403","广东省","44"
"盐田区","440308","深圳市","4403","广东省","44"
"龙华区","440309","深圳市","4403","广东省","44"
"坪山区","440310","深圳市","4403","广东省","44"
"光明区","440311","深圳市","4403","广东省","44"
"香洲区","440402","珠海市","4404","广东省","44"
"斗门区","440403","珠海市","4404","广东省","44"
"金湾区","440404","珠海市","4404","广东省","44"
"龙湖区","440507","汕头市","4405","广东省","44"
"金平区","440511","汕头市","4405","广东省","44"
"濠江区","440512","汕头市","4405","广东省","44"
"潮阳区","440513","汕头市","4405","广东省","44"
"潮南区","440514","汕头市","4405","广东省","44"
"澄海区","440515","汕头市","4405","广东省","44"
"南澳县","440523","汕头市","4405","广东省","44"
"禅城区","440604","佛山市","4406","广东省","44"
"南海区","440605","佛山市","4406","广东省","44"
"顺德区","440606","佛山市","4406","广东省","44"
"三水区","440607","佛山市","4406","广东省","44"
"高明区","440608","佛山市","4406","广东省","44"
"蓬江区","440703","江门市","4407","广东省","44"
"江海区","440704","江门市","4407","广东省","44"
"新会区","440705","江门市","4407","广东省","44"
"台山市","440781","江门市","4407","广东省","44"
"开平市","440783","江门市","4407","广东省","44"
"鹤山市","440784","江门市","4407","广东省","44"
"恩平市","440785","江门市","4407","广东省","44"
"赤坎区","440802","湛江市","4408","广东省","44"
"霞山区","440803","湛江市","4408","广东省","44"
"坡头区","440804","湛江市","4408","广东省","44"
"麻章区","440811","湛江市","4408","广东省","44"
"遂溪县","440823","湛江市","4408","广东省","44"
"徐闻县","440825","湛江市","4408","广东省","44"
"廉江市","440881","湛江市","4408","广东省","44"
"雷州市","440882","湛江市","4408","广东省","44"
"吴川市","440883","湛江市","4408","广东省","44"
"茂南区","440902","茂名市","4409","广东省","44"
"电白区","440904","茂名市","4409","广东省","44"
"高州市","440981","茂名市","4409","广东省","44"
"化州市","440982","茂名市","4409","广东省","44"
"信宜市","440983","茂名市","4409","广东省","44"
"端州区","441202","肇庆市","4412","广东省","44"
"鼎湖区","441203","肇庆市","4412","广东省","44"
"高要区","441204","肇庆市","4412","广东省","44"
"广宁县","441223","肇庆市","4412","广东省","44"
"怀集县","441224","肇庆市","4412","广东省","44"
"封开县","441225","肇庆市","4412","广东省","44"
"德庆县","441226","肇庆市","4412","广东省","44"
"四会市","441284","肇庆市","4412","广东省","44"
"惠城区","441302","惠州市","4413","广东省","44"
"惠阳区","441303","惠州市","4413","广东省","44"
"博罗县","441322","惠州市","4413","广东省","44"
"惠东县","441323","惠州市","4413","广东省","44"
"龙门县","441324","惠州市","4413","广东省","44"
"梅江区","441402","梅州市","4414","广东省","44"
"梅县区","441403","梅州市","4414","广东省","44"
"大埔县","441422","梅州市","4414","广东省","44"
"丰顺县","441423","梅州市","4414","广东省","44"
"五华县","441424","梅州市","4414","广东省","44"
"平远县","441426","梅州市","4414","广东省","44"
"蕉岭县","441427","梅州市","4414","广东省","44"
"兴宁市","441481","梅州市","4414","广东省","44"
"城区","441502","汕尾市","4415","广东省","44"
"海丰县","441521","汕尾市","4415","广东省","44"
"陆河县","441523","汕尾市","4415","广东省","44"
"陆丰市","441581","汕尾市","4415","广东省","44"
"源城区","441602","河源市","4416","广东省","44"
"紫金县","441621","河源市","4416","广东省","44"
"龙川县","441622","河源市","4416","广东省","44"
"连平县","441623","河源市","4416","广东省","44"
"和平县","441624","河源市","4416","广东省","44"
"东源县","441625","河源市","4416","广东省","44"
"江城区","441702","阳江市","4417","广东省","44"
"阳东区","441704","阳江市","4417","广东省","44"
"阳西县","441721","阳江市","4417","广东省","44"
"阳春市","441781","阳江市","4417","广东省","44"
"清城区","441802","清远市","4418","广东省","44"
"清新区","441803","清远市","4418","广东省","44"
"佛冈县","441821","清远市","4418","广东省","44"
"阳山县","441823","清远市","4418","广东省","44"
"连山壮族瑶族自治县","441825","清远市","4418","广东省","44"
"连南瑶族自治县","441826","清远市","4418","广东省","44"
"英德市","441881","清远市","4418","广东省","44"
"连州市","441882","清远市","4418","广东省","44"
"湘桥区","445102","潮州市","4451","广东省","44"
"潮安区","445103","潮州市","4451","广东省","44"
"饶平县","445122","潮州市","4451","广东省","44"
"榕城区","445202","揭阳市","4452","广东省","44"
"揭东区","445203","揭阳市","4452","广东省","44"
"揭西县","445222","揭阳市","4452","广东省","44"
"惠来县","445224","揭阳市","4452","广东省","44"
"普宁市","445281","揭阳市","4452","广东省","44"
"云城区","445302","云浮市","4453","广东省","44"
"云安区","445303","云浮市","4453","广东省","44"
"新兴县","445321","云浮市","4453","广东省","44"
"郁南县","445322","云浮市","4453","广东省","44"
"罗定市","445381","云浮市","4453","广东省","44"
"兴宁区","450102","南宁市","4501","广西壮族自治区","45"
"青秀区","450103","南宁市","4501","广西壮族自治区","45"
"江南区","450105","南宁市","4501","广西壮族自治区","45"
"西乡塘区","450107","南宁市","4501","广西壮族自治区","45"
"良庆区","450108","南宁市","4501","广西壮族自治区","45"
"邕宁区","450109","南宁市","4501","广西壮族自治区","45"
"武鸣区","450110","南宁市","4501","广西壮族自治区","45"
"隆安县","450123","南宁市","4501","广西壮族自治区","45"
"马山县","450124","南宁市","4501","广西壮族自治区","45"
"上林县","450125","南宁市","4501","广西壮族自治区","45"
"宾阳县","450126","南宁市","4501","广西壮族自治区","45"
"横州市","450181","南宁市","4501","广西壮族自治区","45"
"城中区","450202","柳州市","4502","广西壮族自治区","45"
"鱼峰区","450203","柳州市","4502","广西壮族自治区","45"
"柳南区","450204","柳州市","4502","广西壮族自治区","45"
"柳北区","450205","柳州市","4502","广西壮族自治区","45"
"柳江区","450206","柳州市","4502","广西壮族自治区","45"
"柳城县","450222","柳州市","4502","广西壮族自治区","45"
"鹿寨县","450223","柳州市","4502","广西壮族自治区","45"
"融安县","450224","柳州市","4502","广西壮族自治区","45"
"融水苗族自治县","450225","柳州市","4502","广西壮族自治区","45"
"三江侗族自治县","450226","柳州市","4502","广西壮族自治区","45"
"秀峰区","450302","桂林市","4503","广西壮族自治区","45"
"叠彩区","450303","桂林市","4503","广西壮族自治区","45"
"象山区","450304","桂林市","4503","广西壮族自治区","45"
"七星区","450305","桂林市","4503","广西壮族自治区","45"
"雁山区","450311","桂林市","4503","广西壮族自治区","45"
"临桂区","450312","桂林市","4503","广西壮族自治区","45"
"阳朔县","450321","桂林市","4503","广西壮族自治区","45"
"灵川县","450323","桂林市","4503","广西壮族自治区","45"
"全州县","450324","桂林市","4503","广西壮族自治区","45"
"兴安县","450325","桂林市","4503","广西壮族自治区","45"
"永福县","450326","桂林市","4503","广西壮族自治区","45"
"灌阳县","450327","桂林市","4503","广西壮族自治区","45"
"龙胜各族自治县","450328","桂林市","4503","广西壮族自治区","45"
"资源县","450329","桂林市","4503","广西壮族自治区","45"
"平乐县","450330","桂林市","4503","广西壮族自治区","45"
"恭城瑶族自治县","450332","桂林市","4503","广西壮族自治区","45"
"荔浦市","450381","桂林市","4503","广西壮族自治区","45"
"万秀区","450403","梧州市","4504","广西壮族自治区","45"
"长洲区","450405","梧州市","4504","广西壮族自治区","45"
"龙圩区","450406","梧州市","4504","广西壮族自治区","45"
"苍梧县","450421","梧州市","4504","广西壮族自治区","45"
"藤县","450422","梧州市","4504","广西壮族自治区","45"
"蒙山县","450423","梧州市","4504","广西壮族自治区","45"
"岑溪市","450481","梧州市","4504","广西壮族自治区","45"
"海城区","450502","北海市","4505","广西壮族自治区","45"
"银海区","450503","北海市","4505","广西壮族自治区","45"
"铁山港区","450512","北海市","4505","广西壮族自治区","45"
"合浦县","450521","北海市","4505","广西壮族自治区","45"
"港口区","450602","防城港市","4506","广西壮族自治区","45"
"防城区","450603","防城港市","4506","广西壮族自治区","45"
"上思县","450621","防城港市","4506","广西壮族自治区","45"
"东兴市","450681","防城港市","4506","广西壮族自治区","45"
"钦南区","450702","钦州市","4507","广西壮族自治区","45"
"钦北区","450703","钦州市","4507","广西壮族自治区","45"
"灵山县","450721","钦州市","4507","广西壮族自治区","45"
"浦北县","450722","钦州市","4507","广西壮族自治区","45"
"港北区","450802","贵港市","4508","广西壮族自治区","45"
"港南区","450803","贵港市","4508","广西壮族自治区","45"
"覃塘区","450804","贵港市","4508","广西壮族自治区","45"
"平南县","450821","贵港市","4508","广西壮族自治区","45"
"桂平市","450881","贵港市","4508","广西壮族自治区","45"
"玉州区","450902","玉林市","4509","广西壮族自治区","45"
"福绵区","450903","玉林市","4509","广西壮族自治区","45"
"容县","450921","玉林市","4509","广西壮族自治区","45"
"陆川县","450922","玉林市","4509","广西壮族自治区","45"
"博白县","450923","玉林市","4509","广西壮族自治区","45"
"兴业县","450924","玉林市","4509","广西壮族自治区","45"
"北流市","450981","玉林市","4509","广西壮族自治区","45"
"右江区","451002","百色市","4510","广西壮族自治区","45"
"田阳区","451003","百色市","4510","广西壮族自治区","45"
"田东县","451022","百色市","4510","广西壮族自治区","45"
"德保县","451024","百色市","4510","广西壮族自治区","45"
"那坡县","451026","百色市","4510","广西壮族自治区","45"
"凌云县","451027","百色市","4510","广西壮族自治区","45"
"乐业县","451028","百色市","4510","广西壮族自治区","45"
"田林县","451029","百色市","4510","广西壮族自治区","45"
"西林县","451030","百色市","4510","广西壮族自治区","45"
"隆林各族自治县","451031","百色市","4510","广西壮族自治区","45"
"靖西市","451081","百色市","4510","广西壮族自治区","45"
"平果市","451082","百色市","4510","广西壮族自治区","45"
"八步区","451102","贺州市","4511","广西壮族自治区","45"
"平桂区","451103","贺州市","4511","广西壮族自治区","45"
"昭平县","451121","贺州市","4511","广西壮族自治区","45"
"钟山县","451122","贺州市","4511","广西壮族自治区","45"
"富川瑶族自治县","451123","贺州市","4511","广西壮族自治区","45"
"金城江区","451202","河池市","4512","广西壮族自治区","45"
"宜州区","451203","河池市","4512","广西壮族自治区","45"
"南丹县","451221","河池市","4512","广西壮族自治区","45"
"天峨县","451222","河池市","4512","广西壮族自治区","45"
"凤山县","451223","河池市","4512","广西壮族自治区","45"
"东兰县","451224","河池市","4512","广西壮族自治区","45"
"罗城仫佬族自治县","451225","河池市","4512","广西壮族自治区","45"
"环江毛南族自治县","451226","河池市","4512","广西壮族自治区","45"
"巴马瑶族自治县","451227","河池市","4512","广西壮族自治区","45"
"都安瑶族自治县","451228","河池市","4512","广西壮族自治区","45"
"大化瑶族自治县","451229","河池市","4512","广西壮族自治区","45"
"兴宾区","451302","来宾市","4513","广西壮族自治区","45"
"忻城县","451321","来宾市","4513","广西壮族自治区","45"
"象州县","451322","来宾市","4513","广西壮族自治区","45"
"武宣县","451323","来宾市","4513","广西壮族自治区","45"
"金秀瑶族自治县","451324","来宾市","4513","广西壮族自治区","45"
"合山市","451381","来宾市","4513","广西壮族自治区","45"
"江州区","451402","崇左市","4514","广西壮族自治区","45"
"扶绥县","451421","崇左市","4514","广西壮族自治区","45"
"宁明县","451422","崇左市","4514","广西壮族自治区","45"
"龙州县","451423","崇左市","4514","广西壮族自治区","45"
"大新县","451424","崇左市","4514","广西壮族自治区","45"
"天等县","451425","崇左市","4514","广西壮族自治区","45"
"凭祥市","451481","崇左市","4514","广西壮族自治区","45"
"秀英区","460105","海口市","4601","海南省","46"
"龙华区","460106","海口市","4601","海南省","46"
"琼山区","460107","海口市","4601","海南省","46"
"美兰区","460108","海口市","4601","海南省","46"
"海棠区","460202","三亚市","4602","海南省","46"
