"code","name","province_code","city_code"
"621124","临洮县","62","6211"
"621222","文县","62","6212"
"621223","宕昌县","62","6212"
"621125","漳县","62","6211"
"621126","岷县","62","6211"
"621224","康县","62","6212"
"621225","西和县","62","6212"
"621226","礼县","62","6212"
"621227","徽县","62","6212"
"621228","两当县","62","6212"
"654002","伊宁市","65","6540"
"654003","奎屯市","65","6540"
"654004","霍尔果斯市","65","6540"
"654021","伊宁县","65","6540"
"654022","察布查尔锡伯自治县","65","6540"
"654023","霍城县","65","6540"
"654024","巩留县","65","6540"
"654025","新源县","65","6540"
"654026","昭苏县","65","6540"
"654027","特克斯县","65","6540"
"654028","尼勒克县","65","6540"
"653001","阿图什市","65","6530"
"653022","阿克陶县","65","6530"
"653101","喀什市","65","6531"
"653121","疏附县","65","6531"
"653023","阿合奇县","65","6530"
"653024","乌恰县","65","6530"
"653122","疏勒县","65","6531"
"653123","英吉沙县","65","6531"
"460101","市辖区","46","4601"
"460105","秀英区","46","4601"
"653124","泽普县","65","6531"
"653125","莎车县","65","6531"
"460106","龙华区","46","4601"
"460107","琼山区","46","4601"
"653126","叶城县","65","6531"
"653127","麦盖提县","65","6531"
"460108","美兰区","46","4601"
"653128","岳普湖县","65","6531"
"653129","伽师县","65","6531"
"653130","巴楚县","65","6531"
"653131","塔什库尔干塔吉克自治县","65","6531"
"650402","高昌区","65","6504"
"650421","鄯善县","65","6504"
"654201","塔城市","65","6542"
"650422","托克逊县","65","6504"
"654202","乌苏市","65","6542"
"654203","沙湾市","65","6542"
"654221","额敏县","65","6542"
"654301","阿勒泰市","65","6543"
"654321","布尔津县","65","6543"
"654224","托里县","65","6542"
"654225","裕民县","65","6542"
"654322","富蕴县","65","6543"
"654323","福海县","65","6543"
"654226","和布克赛尔蒙古自治县","65","6542"
"654324","哈巴河县","65","6543"
"654325","青河县","65","6543"
"654326","吉木乃县","65","6543"
"469001","五指山市","46","4690"
"469002","琼海市","46","4690"
"469005","文昌市","46","4690"
"469006","万宁市","46","4690"
"460201","市辖区","46","4602"
"460202","海棠区","46","4602"
"469007","东方市","46","4690"
"469021","定安县","46","4690"
"460203","吉阳区","46","4602"
"460321","西沙群岛","46","4603"
"460322","南沙群岛","46","4603"
"469022","屯昌县","46","4690"
"469023","澄迈县","46","4690"
"460204","天涯区","46","4602"
"460205","崖州区","46","4602"
"460323","中沙群岛的岛礁及其海域","46","4603"
"469024","临高县","46","4690"
"469025","白沙黎族自治县","46","4690"
"469026","昌江黎族自治县","46","4690"
"469027","乐东黎族自治县","46","4690"
"469028","陵水黎族自治县","46","4690"
"469029","保亭黎族苗族自治县","46","4690"
"469030","琼中黎族苗族自治县","46","4690"
"659001","石河子市","65","6590"
"659002","阿拉尔市","65","6590"
"659003","图木舒克市","65","6590"
"659004","五家渠市","65","6590"
"659005","北屯市","65","6590"
"659006","铁门关市","65","6590"
"653201","和田市","65","6532"
"659007","双河市","65","6590"
"659008","可克达拉市","65","6590"
"653221","和田县","65","6532"
"653222","墨玉县","65","6532"
"659009","昆玉市","65","6590"
"659010","胡杨河市","65","6590"
"653223","皮山县","65","6532"
"653224","洛浦县","65","6532"
"659011","新星市","65","6590"
"659012","白杨市","65","6590"
"653225","策勒县","65","6532"
"653226","于田县","65","6532"
"450301","市辖区","45","4503"
"450302","秀峰区","45","4503"
"450201","市辖区","45","4502"
"450202","城中区","45","4502"
"653227","民丰县","65","6532"
"450303","叠彩区","45","4503"
"450304","象山区","45","4503"
"450203","鱼峰区","45","4502"
"450204","柳南区","45","4502"
"450401","市辖区","45","4504"
"450403","万秀区","45","4504"
"450305","七星区","45","4503"
"450311","雁山区","45","4503"
"450205","柳北区","45","4502"
"450206","柳江区","45","4502"
"450405","长洲区","45","4504"
"450406","龙圩区","45","4504"
"450312","临桂区","45","4503"
"450321","阳朔县","45","4503"
"450222","柳城县","45","4502"
"450223","鹿寨县","45","4502"
"450421","苍梧县","45","4504"
"450501","市辖区","45","4505"
"450502","海城区","45","4505"
"450323","灵川县","45","4503"
"450324","全州县","45","4503"
"450224","融安县","45","4502"
"450225","融水苗族自治县","45","4502"
"450422","藤县","45","4504"
"450423","蒙山县","45","4504"
"450503","银海区","45","4505"
"450512","铁山港区","45","4505"
"450325","兴安县","45","4503"
"450326","永福县","45","4503"
"450226","三江侗族自治县","45","4502"
"450481","岑溪市","45","4504"
"450521","合浦县","45","4505"
"450327","灌阳县","45","4503"
"450328","龙胜各族自治县","45","4503"
"450601","市辖区","45","4506"
"450602","港口区","45","4506"
"450901","市辖区","45","4509"
"450329","资源县","45","4503"
"450330","平乐县","45","4503"
"450603","防城区","45","4506"
"450902","玉州区","45","4509"
"450903","福绵区","45","4509"
"450701","市辖区","45","4507"
"450332","恭城瑶族自治县","45","4503"
"450381","荔浦市","45","4503"
"450621","上思县","45","4506"
"450681","东兴市","45","4506"
"450921","容县","45","4509"
"450922","陆川县","45","4509"
"450702","钦南区","45","4507"
"450703","钦北区","45","4507"
"450801","市辖区","45","4508"
"450802","港北区","45","4508"
"451001","市辖区","45","4510"
"451002","右江区","45","4510"
"450923","博白县","45","4509"
"450924","兴业县","45","4509"
"450721","灵山县","45","4507"
"450722","浦北县","45","4507"
"450803","港南区","45","4508"
"450804","覃塘区","45","4508"
"451003","田阳区","45","4510"
"451022","田东县","45","4510"
"450981","北流市","45","4509"
"450821","平南县","45","4508"
"450881","桂平市","45","4508"
"451024","德保县","45","4510"
"451026","那坡县","45","4510"
"650502","伊州区","65","6505"
"650521","巴里坤哈萨克自治县","65","6505"
"451027","凌云县","45","4510"
"451028","乐业县","45","4510"
"650522","伊吾县","65","6505"
"451029","田林县","45","4510"
"451030","西林县","45","4510"
"451031","隆林各族自治县","45","4510"
"451081","靖西市","45","4510"
"451101","市辖区","45","4511"
"451102","八步区","45","4511"
"451301","市辖区","45","4513"
"451302","兴宾区","45","4513"
"451082","平果市","45","4510"
"451103","平桂区","45","4511"
"451121","昭平县","45","4511"
"451321","忻城县","45","4513"
"451322","象州县","45","4513"
"451122","钟山县","45","4511"
"451123","富川瑶族自治县","45","4511"
"451323","武宣县","45","4513"
"451324","金秀瑶族自治县","45","4513"
"220101","市辖区","22","2201"
"451381","合山市","45","4513"
"220102","南关区","22","2201"
"220103","宽城区","22","2201"
"220201","市辖区","22","2202"
"220202","昌邑区","22","2202"
"220104","朝阳区","22","2201"
"220105","二道区","22","2201"
"220203","龙潭区","22","2202"
"220204","船营区","22","2202"
"220301","市辖区","22","2203"
"220302","铁西区","22","2203"
"451201","市辖区","45","4512"
"451202","金城江区","45","4512"
"220106","绿园区","22","2201"
"220112","双阳区","22","2201"
"220211","丰满区","22","2202"
"220221","永吉县","22","2202"
"220303","铁东区","22","2203"
"220322","梨树县","22","2203"
"451203","宜州区","45","4512"
"451221","南丹县","45","4512"
"220113","九台区","22","2201"
"220122","农安县","22","2201"
"220271","吉林经济开发区","22","2202"
"220272","吉林高新技术产业开发区","22","2202"
"220323","伊通满族自治县","22","2203"
"220382","双辽市","22","2203"
"451222","天峨县","45","4512"
"451223","凤山县","45","4512"
"220171","长春经济技术开发区","22","2201"
"220172","长春净月高新技术产业开发区","22","2201"
"220273","吉林中国新加坡食品区","22","2202"
"220281","蛟河市","22","2202"
"451224","东兰县","45","4512"
"451225","罗城仫佬族自治县","45","4512"
"220173","长春高新技术产业开发区","22","2201"
"220174","长春汽车经济技术开发区","22","2201"
"220282","桦甸市","22","2202"
"451226","环江毛南族自治县","45","4512"
"451227","巴马瑶族自治县","45","4512"
"451401","市辖区","45","4514"
"220182","榆树市","22","2201"
"220183","德惠市","22","2201"
"220283","舒兰市","22","2202"
"220284","磐石市","22","2202"
"451228","都安瑶族自治县","45","4512"
"451229","大化瑶族自治县","45","4512"
"451402","江州区","45","4514"
"451421","扶绥县","45","4514"
"220184","公主岭市","22","2201"
"451422","宁明县","45","4514"
"451423","龙州县","45","4514"
"451424","大新县","45","4514"
"451425","天等县","45","4514"
"451481","凭祥市","45","4514"
"220401","市辖区","22","2204"
"220402","龙山区","22","2204"
"220403","西安区","22","2204"
"220421","东丰县","22","2204"
"220422","东辽县","22","2204"
"220601","市辖区","22","2206"
"220602","浑江区","22","2206"
"220701","市辖区","22","2207"
"220605","江源区","22","2206"
"220702","宁江区","22","2207"
"220721","前郭尔罗斯蒙古族自治县","22","2207"
"220621","抚松县","22","2206"
"220622","靖宇县","22","2206"
"220722","长岭县","22","2207"
"220623","长白朝鲜族自治县","22","2206"
"220681","临江市","22","2206"
"220723","乾安县","22","2207"
"220771","吉林松原经济开发区","22","2207"
"220801","市辖区","22","2208"
"220802","洮北区","22","2208"
"220781","扶余市","22","2207"
"220821","镇赉县","22","2208"
"220822","通榆县","22","2208"
"220871","吉林白城经济开发区","22","2208"
"220881","洮南市","22","2208"
"222401","延吉市","22","2224"
"222402","图们市","22","2224"
"220882","大安市","22","2208"
"222403","敦化市","22","2224"
"222404","珲春市","22","2224"
"222405","龙井市","22","2224"
"222406","和龙市","22","2224"
"222424","汪清县","22","2224"
"222426","安图县","22","2224"
"220501","市辖区","22","2205"
"220502","东昌区","22","2205"
"220503","二道江区","22","2205"
"220521","通化县","22","2205"
"220523","辉南县","22","2205"
"220524","柳河县","22","2205"
"220581","梅河口市","22","2205"
"210201","市辖区","21","2102"
"220582","集安市","22","2205"
"210202","中山区","21","2102"
"210203","西岗区","21","2102"
"210204","沙河口区","21","2102"
"210211","甘井子区","21","2102"
"210212","旅顺口区","21","2102"
"210213","金州区","21","2102"
"210214","普兰店区","21","2102"
"210224","长海县","21","2102"
"210281","瓦房店市","21","2102"
"210283","庄河市","21","2102"
"210301","市辖区","21","2103"
"210302","铁东区","21","2103"
"210303","铁西区","21","2103"
"210304","立山区","21","2103"
"210311","千山区","21","2103"
"210321","台安县","21","2103"
"210323","岫岩满族自治县","21","2103"
"210381","海城市","21","2103"
"210401","市辖区","21","2104"
"210402","新抚区","21","2104"
"210403","东洲区","21","2104"
"210404","望花区","21","2104"
"210411","顺城区","21","2104"
"210421","抚顺县","21","2104"
"210422","新宾满族自治县","21","2104"
"210423","清原满族自治县","21","2104"
"210101","市辖区","21","2101"
"210102","和平区","21","2101"
"210103","沈河区","21","2101"
"210104","大东区","21","2101"
"210105","皇姑区","21","2101"
"210106","铁西区","21","2101"
"210111","苏家屯区","21","2101"
"210112","浑南区","21","2101"
"210113","沈北新区","21","2101"
"210114","于洪区","21","2101"
"210115","辽中区","21","2101"
"210123","康平县","21","2101"
"210501","市辖区","21","2105"
"210502","平山区","21","2105"
"210124","法库县","21","2101"
"210181","新民市","21","2101"
"210503","溪湖区","21","2105"
"210504","明山区","21","2105"
"210505","南芬区","21","2105"
"210701","市辖区","21","2107"
"210702","古塔区","21","2107"
"210521","本溪满族自治县","21","2105"
"210522","桓仁满族自治县","21","2105"
"210703","凌河区","21","2107"
"210711","太和区","21","2107"
"210726","黑山县","21","2107"
"210727","义县","21","2107"
"210781","凌海市","21","2107"
"210782","北镇市","21","2107"
"210801","市辖区","21","2108"
"210802","站前区","21","2108"
"210901","市辖区","21","2109"
"210902","海州区","21","2109"
"210803","西市区","21","2108"
"210804","鲅鱼圈区","21","2108"
"210903","新邱区","21","2109"
"210904","太平区","21","2109"
"210811","老边区","21","2108"
"210905","清河门区","21","2109"
"210911","细河区","21","2109"
"210881","盖州市","21","2108"
"210921","阜新蒙古族自治县","21","2109"
"210922","彰武县","21","2109"
"210882","大石桥市","21","2108"
"210601","市辖区","21","2106"
"210602","元宝区","21","2106"
"211101","市辖区","21","2111"
"211102","双台子区","21","2111"
"210603","振兴区","21","2106"
"210604","振安区","21","2106"
"211103","兴隆台区","21","2111"
"211104","大洼区","21","2111"
"210624","宽甸满族自治县","21","2106"
"210681","东港市","21","2106"
"211122","盘山县","21","2111"
"210682","凤城市","21","2106"
"211001","市辖区","21","2110"
"211002","白塔区","21","2110"
"211003","文圣区","21","2110"
"211004","宏伟区","21","2110"
"211005","弓长岭区","21","2110"
"211011","太子河区","21","2110"
"211021","辽阳县","21","2110"
"211081","灯塔市","21","2110"
"450101","市辖区","45","4501"
"450102","兴宁区","45","4501"
"450103","青秀区","45","4501"
"450105","江南区","45","4501"
"450107","西乡塘区","45","4501"
"450108","良庆区","45","4501"
"450109","邕宁区","45","4501"
"450110","武鸣区","45","4501"
"450123","隆安县","45","4501"
"450124","马山县","45","4501"
"450125","上林县","45","4501"
"450126","宾阳县","45","4501"
"450181","横州市","45","4501"
"540101","市辖区","54","5401"
"540102","城关区","54","5401"
"540103","堆龙德庆区","54","5401"
"540104","达孜区","54","5401"
"540121","林周县","54","5401"
"540122","当雄县","54","5401"
"540123","尼木县","54","5401"
"540124","曲水县","54","5401"
"540127","墨竹工卡县","54","5401"
"540171","格尔木藏青工业园区","54","5401"
"540172","拉萨经济技术开发区","54","5401"
"540173","西藏文化旅游创意园区","54","5401"
"540174","达孜工业园区","54","5401"
"540202","桑珠孜区","54","5402"
"540221","南木林县","54","5402"
"540222","江孜县","54","5402"
"540223","定日县","54","5402"
"540224","萨迦县","54","5402"
"540225","拉孜县","54","5402"
"540226","昂仁县","54","5402"
"540227","谢通门县","54","5402"
"540228","白朗县","54","5402"
"540229","仁布县","54","5402"
"540230","康马县","54","5402"
"540231","定结县","54","5402"
"211301","市辖区","21","2113"
"211302","双塔区","21","2113"
"211401","市辖区","21","2114"
"211402","连山区","21","2114"
"540232","仲巴县","54","5402"
"540233","亚东县","54","5402"
"211303","龙城区","21","2113"
"211403","龙港区","21","2114"
"211404","南票区","21","2114"
"540234","吉隆县","54","5402"
"540235","聂拉木县","54","5402"
"211321","朝阳县","21","2113"
"211322","建平县","21","2113"
"211421","绥中县","21","2114"
"211422","建昌县","21","2114"
"540236","萨嘎县","54","5402"
"540237","岗巴县","54","5402"
"211324","喀喇沁左翼蒙古族自治县","21","2113"
"211381","北票市","21","2113"
"211481","兴城市","21","2114"
"540402","巴宜区","54","5404"
"211382","凌源市","21","2113"
"540421","工布江达县","54","5404"
"540423","墨脱县","54","5404"
"540424","波密县","54","5404"
"540425","察隅县","54","5404"
"540426","朗县","54","5404"
"540481","米林市","54","5404"
"540602","色尼区","54","5406"
"540621","嘉黎县","54","5406"
"540622","比如县","54","5406"
"540623","聂荣县","54","5406"
"540624","安多县","54","5406"
"540625","申扎县","54","5406"
"540626","索县","54","5406"
"540627","班戈县","54","5406"
"540628","巴青县","54","5406"
"540629","尼玛县","54","5406"
"540630","双湖县","54","5406"
"540302","卡若区","54","5403"
"540321","江达县","54","5403"
"540322","贡觉县","54","5403"
"540323","类乌齐县","54","5403"
"540324","丁青县","54","5403"
"540325","察雅县","54","5403"
"540326","八宿县","54","5403"
"540327","左贡县","54","5403"
"540328","芒康县","54","5403"
"540329","洛隆县","54","5403"
"540330","边坝县","54","5403"
"211201","市辖区","21","2112"
"542521","普兰县","54","5425"
"211202","银州区","21","2112"
"211204","清河区","21","2112"
"542522","札达县","54","5425"
"542523","噶尔县","54","5425"
"211221","铁岭县","21","2112"
"211223","西丰县","21","2112"
"542524","日土县","54","5425"
"542525","革吉县","54","5425"
"211224","昌图县","21","2112"
"211281","调兵山市","21","2112"
"542526","改则县","54","5425"
"542527","措勤县","54","5425"
"211282","开原市","21","2112"
"540501","市辖区","54","5405"
"540502","乃东区","54","5405"
"540521","扎囊县","54","5405"
"540522","贡嘎县","54","5405"
"540523","桑日县","54","5405"
"540524","琼结县","54","5405"
"540525","曲松县","54","5405"
"540526","措美县","54","5405"
"540527","洛扎县","54","5405"
"540528","加查县","54","5405"
"540529","隆子县","54","5405"
"540531","浪卡子县","54","5405"
"540581","错那市","54","5405"
